Date,Adj Close,Close,High,Low,Open,Volume
2000-01-03,56.6710319519043,110.8986587524414,110.8986587524414,106.95507049560547,107.49282836914062,10823694
2000-01-04,54.74737548828125,107.13432312011719,109.46463012695312,105.9990463256836,108.98661804199219,8606279
2000-01-05,56.6710319519043,110.8986587524414,114.48374938964844,107.19407653808594,107.97084045410156,13318927
2000-01-06,55.693931579589844,108.98661804199219,113.70697784423828,108.50860595703125,112.81070709228516,8338607
2000-01-07,55.44966506958008,108.50860595703125,112.7509536743164,105.76004028320312,112.09368896484375,12402108
2000-01-10,57.64810562133789,112.81070709228516,114.12523651123047,110.3011474609375,112.09368896484375,8933363
2000-01-11,58.13665008544922,113.76673126220703,115.79827880859375,111.49617767333984,112.69120788574219,8235472
2000-01-12,58.38092041015625,114.24474334716797,116.63479614257812,113.04971313476562,114.36424255371094,7116775
2000-01-13,57.770240783691406,113.04971313476562,115.67877960205078,110.65965270996094,114.66300201416016,8880226
2000-01-14,58.44198989868164,114.36424255371094,117.88957977294922,112.33269500732422,115.61902618408203,11460604
2000-01-18,56.54887008666992,110.65965270996094,114.48374938964844,109.94264221191406,114.42399597167969,7995519
2000-01-19,58.38092041015625,114.24474334716797,116.63479614257812,107.7318344116211,110.48040008544922,9031687
2000-01-20,58.13665008544922,113.76673126220703,119.26386260986328,113.76673126220703,117.5908203125,18601436
2000-01-21,59.358009338378906,116.15679168701172,117.5908203125,114.66300201416016,116.51529693603516,8230660
2000-01-24,59.358009338378906,116.15679168701172,117.47132110595703,111.4364242553711,116.51529693603516,6798163
2000-01-25,58.19769287109375,113.88623046875,114.24474334716797,110.8986587524414,111.61567687988281,7255997
2000-01-26,57.037410736083984,111.61567687988281,114.66300201416016,110.8986587524414,113.82648468017578,5120275
2000-01-27,55.44966506958008,108.50860595703125,113.22896575927734,106.716064453125,112.81070709228516,8707532
2000-01-28,54.50310516357422,106.65631103515625,109.1658706665039,105.22227478027344,107.79158782958984,6976192
2000-01-31,54.838993072509766,107.3135757446289,107.8513412475586,104.80401611328125,106.47705841064453,6488024
2000-02-01,53.73976516723633,105.16252136230469,108.4488525390625,104.32600402832031,107.43307495117188,7640716
2000-02-02,55.44966506958008,108.50860595703125,110.71940612792969,105.52103424072266,107.07456970214844,8062254
2000-02-03,57.220619201660156,111.97418975830078,112.33269500732422,109.0463638305664,109.94264221191406,6499635
2000-02-04,56.48780059814453,110.54015350341797,113.22896575927734,109.76338195800781,112.98995971679688,5653944
2000-02-07,55.7549934387207,109.10611724853516,111.73518371582031,108.15009307861328,110.8986587524414,6045357
2000-02-08,58.106143951416016,113.58747863769531,113.76673126220703,111.07791900634766,111.79492950439453,5715658
2000-02-09,57.40312957763672,112.21319580078125,114.48374938964844,111.85468292236328,113.76673126220703,5621936
2000-02-10,58.25894546508789,113.88623046875,113.88623046875,111.73518371582031,112.51194763183594,4651144
2000-02-11,56.42498779296875,110.3011474609375,114.18498992919922,109.52437591552734,113.82648468017578,6013872
2000-02-14,56.761226654052734,110.95841217041016,111.25717163085938,109.46463012695312,110.8986587524414,4753024
2000-02-15,57.280853271484375,111.97418975830078,112.27294158935547,108.86711120605469,110.77915954589844,5415665
2000-02-16,56.6083869934082,110.65965270996094,112.1534423828125,110.181640625,111.37667083740234,4149377
2000-02-17,57.09745788574219,111.61567687988281,113.64722442626953,110.65965270996094,111.37667083740234,5478425
2000-02-18,55.01897048950195,107.55258178710938,110.83891296386719,106.5965576171875,110.181640625,8026376
2000-02-22,54.28535079956055,106.11854553222656,108.4488525390625,103.96749877929688,107.07456970214844,8006921
2000-02-23,53.184974670410156,103.96749877929688,105.64053344726562,103.7284927368164,105.64053344726562,7777324
2000-02-24,54.04084777832031,105.64053344726562,106.11854553222656,103.42973327636719,104.0272445678711,9531152
2000-02-25,52.818214416503906,103.25048065185547,105.04302215576172,100.3226547241211,105.04302215576172,10786561
2000-02-28,51.10649871826172,99.9043960571289,101.81644439697266,99.36663818359375,100.0239028930664,8869975
